학원/교습소,학원명,도로명주소,개설일자,적재일시,위도,경도
교습소,제이아뜰리에미술교습소,서울특별시 강남구 광평로10길 50,20220307,20230627,37.4827048,127.0799026
학원,삼광잉글리쉬에듀학원,서울특별시 강남구 압구정로36길 8,20220307,20230627,37.5264475,127.0315016
교습소,가나국어교습소,서울특별시 강남구 역삼로 315,20220310,20230627,37.4971992,127.041991
학원,교사에관하여원격학원,서울특별시 강남구 강남대로84길 23,20220308,20230627,37.4969992,127.0306379
학원,메가스터디SW입시센터학원,서울특별시 강남구 테헤란로1길 16,20220311,20230627,37.5001711,127.0274709
학원,대치동이룸영어학원,서울특별시 강남구 선릉로 402,20220314,20230627,37.484974,127.05922346598000
학원,김예찌수학학원,서울특별시 강남구 삼성로 151,20220316,20230629,37.4931449,127.0629809
학원,강남구룡스마트플레이스학원,서울특별시 강남구 개포로 265,20220317,20230627,37.4808942,127.05300914232800
학원,리틀팝수학학원,서울특별시 강남구 언주로 850,20220317,20230627,37.5127061,127.0355919
학원,그미술아뜰리에미술학원,서울특별시 강남구 개포로110길 15,20220308,20230730,37.4916289,127.0769252
학원,메타코드미술학원,서울특별시 강남구 선릉로72길 10,20220322,20230627,37.4994291,127.0524273
학원,유스트학원,서울특별시 강남구 압구정로34길 11,20220323,20230627,37.5264794,127.0306953
교습소,한국마이즈너테크닉아카데미연기교습소,서울특별시 강남구 학동로 223,20220323,20230627,37.5199698,127.056947
교습소,제니한(Jenny Han English)영어교습소,서울특별시 강남구 선릉로 344,20220322,20230627,37.5290401,127.041123
학원,스마트해법수학개포스마트플레이스학원,서울특별시 강남구 선릉로 8,20220323,20230627,37.5050134,127.0488953
학원,대치파인만고등관학원,서울특별시 강남구 삼성로 212,20220323,20230627,37.4996053,127.0658806
학원,아이오케이아카데미(IOKCADEMY)학원,서울특별시 강남구 강남대로122길 22,20220329,20230627,37.5094219,127.0274927
학원,라포에듀학원,서울특별시 강남구 역삼로 443,20220330,20230627,37.4971992,127.041991
교습소,생각에너지논술교습소,서울특별시 강남구 삼성로4길 17,20220330,20230627,37.4866849,127.0689592
학원,피에스유(psu)특례수시학원,서울특별시 강남구 강남대로92길 17,20220330,20230627,37.4992069,127.0295841
학원,얼라이언스원격학원,서울특별시 강남구 강남대로98길 11,20220404,20230627,37.5008073,127.0275959
학원,소노발레학원,서울특별시 강남구 압구정로46길 23,20220401,20230627,37.5271721,127.0365281
교습소,디레이블국제화교습소,서울특별시 강남구 압구정로 224,20220401,20230627,37.5219841,127.0183177
교습소,빛찬숲칼렛국어교습소,서울특별시 강남구 도곡로78길 22,20220406,20230627,37.496800750000000,127.05940410635700
교습소,SJ EMI영어교습소,서울특별시 강남구 광평로10길 6,20220404,20230627,37.4827048,127.0799026
교습소,피데스수학교습소,서울특별시 강남구 역삼로64길 11,20220406,20230627,37.5004967,127.052971
학원,영어랩학원,서울특별시 강남구 테헤란로70길 14-12,20220408,20230627,37.5050892,127.0532922
학원,아카로드영재센터학원,서울특별시 강남구 도곡로99길 16,20220406,20230627,37.5016113,127.0659742
학원,제이슨(Jason)영어학원,서울특별시 강남구 선릉로66길 7,20220408,20230627,0.0,0.0
학원,대공교육학원,서울특별시 강남구 삼성로71길 20,20220408,20230627,37.5019991,127.0572471
학원,대치더쎈학원,서울특별시 강남구 선릉로64길 8-1,20220411,20230627,37.4992221,127.053057
학원,모다고미술학원,서울특별시 강남구 선릉로82길 7,20220322,20230627,37.5027707,127.0536424
학원,변리사스쿨원격학원,서울특별시 강남구 테헤란로25길 31,20220412,20230627,37.5011212,127.0352706
학원,백산학원,서울특별시 강남구 역삼로81길 5,20220419,20230627,37.5051019,127.0585971
학원,티제이인스티튜트(TJ INSTITUTE)어학원,서울특별시 강남구 논현로168길 36,20220419,20230627,37.524071,127.0295266
교습소,압구정현국어교습소,서울특별시 강남구 압구정로18길 15,20220418,20230627,37.5236292,127.0249963
학원,러셀대치3관학원,서울특별시 강남구 삼성로 155,20220418,20230627,37.49401,127.0629819
학원,라온액터스연기아카데미B관학원,서울특별시 강남구 논현로149길 53,20220414,20230627,37.5177911,127.0257898
학원,올댓아트학원,서울특별시 강남구 논현로168길 25,20220421,20230627,37.524071,127.0295266
학원,고스트모델아카데미학원,서울특별시 강남구 도산대로 174,20220425,20230627,37.5181047,127.0240811
학원,한예종무용학원,서울특별시 강남구 삼성로 420,20220427,20230627,37.48506755,127.07207360104200
학원,안나피아노음악학원,서울특별시 강남구 선릉로64길 28,20220427,20230627,37.49822355,127.0545883
학원,메타아카데미학원,서울특별시 강남구 압구정로 228,20220429,20230627,37.5219841,127.0183177
교습소,유준형화학교습소,서울특별시 강남구 선릉로68길 17,20220429,20230627,37.499362,127.0535017
학원,언어산책학원,서울특별시 강남구 논현로26길 18-5,20220420,20230627,37.4838052,127.0460435
학원,고스트아카데미학원,서울특별시 강남구 도산대로 174,20220425,20230627,37.5181047,127.0240811
학원,강남하이탑학원,서울특별시 강남구 테헤란로8길 32,20220503,20230627,37.4973549,127.0318573
학원,엠아이메타버스원격학원,서울특별시 강남구 선릉로94길 11,20220503,20230627,37.5062344,127.0502438
교습소,한결국어교습소,서울특별시 강남구 삼성로63길 52,20220503,20230627,37.498899000000000,127.05587525
학원,윌비스강남센터독서실,서울특별시 강남구 테헤란로19길 27,20220503,20230627,37.5039031,127.0306972
교습소,미소수학교습소,서울특별시 강남구 도곡로 405,20220504,20230627,37.49377735,127.04850715502100
교습소,뮤직플라바실용음악교습소,서울특별시 강남구 학동로1길 19,20150603,20230627,37.5122169,127.0217788
학원,다원초중등1관학원,서울특별시 강남구 삼성로76길 5,20220509,20230730,37.5042246,127.0597217
학원,다원초중등2관학원,서울특별시 강남구 삼성로76길 5,20220509,20230730,37.5042246,127.0597217
교습소,대길수학교습소,서울특별시 강남구 삼성로63길 8,20220506,20230627,37.4999101,127.0572752
교습소,크루미승무원아카데미진학지도교습소,서울특별시 강남구 논현로79길 59,20220510,20230627,37.4962553,127.0343708
학원,피아이에스제과학원,서울특별시 강남구 논현로175길 42,20220510,20230627,37.5243164,127.0241243
학원,형상기억흑과백조형관미술학원,서울특별시 강남구 선릉로89길 7,20220511,20230627,37.5031882,127.0475941
학원,이송희보컬레슨학원,서울특별시 강남구 테헤란로55길 21,20220516,20230627,37.5061101,127.0465325
학원,네오캣(NEO CAT)창의2관미술학원,서울특별시 강남구 선릉로87길 10,20220516,20230627,37.503016,127.0483374
학원,네오캣(NEO CAT)창의3관미술학원,서울특별시 강남구 선릉로87길 10,20220516,20230627,37.503016,127.0483374
학원,트리플(TRIPLE)어학원,서울특별시 강남구 압구정로30길 17,20220518,20230627,37.524714,127.0290956
학원,씨엔씨씨(CNCC)학원,서울특별시 강남구 역삼로78길 18,20220506,20230627,37.5013098,127.05713395000000
학원,천년의미소S미술학원,서울특별시 강남구 선릉로82길 4,20220509,20230627,37.5027707,127.0536424
학원,수담수학학원,서울특별시 강남구 선릉로64길 17,20220520,20230627,37.4992221,127.053057
교습소,지이영어교습소,서울특별시 강남구 학동로101길 26,20220520,20230627,37.5224863,127.0575858
교습소,김병훈수학교습소,서울특별시 강남구 삼성로67길 10,20220520,20230627,37.5002957,127.0563369
교습소,올인진로진학상담교습소,서울특별시 강남구 역삼로81길 5,20220520,20230730,37.5051019,127.0585971
학원,프레임101학원,서울특별시 강남구 도곡로77길 26,20220523,20230627,37.5000976,127.0579215
학원,페인팅미술학원,서울특별시 강남구 역삼로74길 7,20220523,20230627,37.50143185,127.05534424133100
학원,대치심슨어학원,서울특별시 강남구 남부순환로 2947,20220524,20230627,37.49462225,127.06276631492800
학원,한미ibt원격학원,서울특별시 강남구 테헤란로 142,20220524,20230627,37.5086744,127.0629003
학원,투더롸잇뷰티아카데미학원,서울특별시 강남구 역삼로37길 11,20220526,20230627,37.4985781,127.0430179
교습소,오감도언어연구소국어교습소,서울특별시 강남구 삼성로67길 10,20220526,20230627,37.5002957,127.0563369
학원,이지캠프학원,서울특별시 강남구 테헤란로63길 9,20220527,20230627,37.5057395,127.0504906
학원,휴몬랩코딩학원,서울특별시 강남구 논현로176길 22,20220530,20230730,37.5272642,127.0299548
교습소,촘촘영어교습소,서울특별시 강남구 선릉로66길 6,20220531,20230627,0.0,0.0
학원,기파랑문해원압구정학원,서울특별시 강남구 논현로175길 63,20220603,20230627,37.5243164,127.0241243
학원,피베르디에르코리아학원,서울특별시 강남구 테헤란로13길 17,20220216,20230627,37.5014852,127.0312036
학원,은지호영감수학수능2관학원,서울특별시 강남구 선릉로62길 5,20220603,20230627,37.4980871,127.05466615
학원,이응학원,서울특별시 강남구 삼성로57길 5,20220602,20230627,37.498001450000000,127.06060936712200
학원,리더스교육어학원,서울특별시 강남구 선릉로64길 17,20220609,20230627,37.4992221,127.053057
교습소,수학의전략이혜진수학교습소,서울특별시 강남구 삼성로58길 33,20220610,20230627,37.4992741,127.0638807
교습소,키미아트미술교습소,서울특별시 강남구 남부순환로365길 58,20220608,20230627,37.4878265,127.0398415
학원,아이디에이티학원,서울특별시 강남구 압구정로2길 35,20220608,20230627,37.5196192,127.0204418
학원,대치동리즈집현전원격학원,서울특별시 강남구 도곡로73길 11,20220602,20230627,37.4991101,127.0569369
교습소,대치의수학교습소,서울특별시 강남구 선릉로64길 6,20220613,20230627,37.4992221,127.053057
교습소,이윤진수학교습소,서울특별시 강남구 삼성로67길 3,20220615,20230627,37.5002957,127.0563369
교습소,독서테라피리드인독서논술교습소,서울특별시 강남구 헌릉로 569,20220615,20230627,37.4682348,127.1213133
학원,시대인재부엉이라이브러리더블유(W)관6층학원,서울특별시 강남구 삼성로 337,20220615,20230730,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관7층학원,서울특별시 강남구 삼성로 337,20220615,20230730,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관8층학원,서울특별시 강남구 삼성로 337,20220615,20230730,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관9층독서실,서울특별시 강남구 삼성로 337,20220615,20230627,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관10층독서실,서울특별시 강남구 삼성로 337,20220615,20230627,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관학원,서울특별시 강남구 삼성로 337,20220616,20230730,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관3층독서실,서울특별시 강남구 삼성로 337,20220616,20230627,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관독서실,서울특별시 강남구 삼성로 337,20220616,20230627,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관4층독서실,서울특별시 강남구 삼성로 337,20220616,20230627,37.5067233,127.0566608
학원,시대인재부엉이라이브러리더블유(W)관5층독서실,서울특별시 강남구 삼성로 337,20220617,20230627,37.5067233,127.0566608
학원,메타코드탑클래스미술학원,서울특별시 강남구 선릉로72길 10-16,20220620,20230627,37.4990974,127.0526605
교습소,더베스트(THE BEST MATH)수학교습소,서울특별시 강남구 광평로10길 15,20220620,20230627,37.4827048,127.0799026
학원,유스타연기학원,서울특별시 강남구 도곡로13길 5,20220622,20230627,37.4923901,127.0362035
학원,로얄NPL경매학원,서울특별시 강남구 선릉로87길 12,20220623,20230627,37.503016,127.0483374
학원,한걸음연기학원,서울특별시 강남구 강남대로92길 17,20220616,20230627,37.4992069,127.0295841
학원,2관솔학원,서울특별시 강남구 역삼로 424,20220623,20230627,37.4971992,127.041991
학원,기파랑문해원대치원3관학원,서울특별시 강남구 도곡로 422,20220623,20230627,37.4972398,127.05681175
교습소,지니어스랩과학교습소,서울특별시 강남구 논현로 205,20220627,20230627,37.5272651,127.0283095
학원,더자람종합학원,서울특별시 강남구 선릉로 38,20220627,20230627,37.5290401,127.041123
학원,정진우보컬랩학원,서울특별시 강남구 삼성로 430,20220628,20230627,37.4865524,127.07444304696600
학원,그루터기수학학원,서울특별시 강남구 삼성로 155,20220704,20230627,37.49401,127.0629819
학원,에프에이무용아카데미3관학원,서울특별시 강남구 언주로 408,20220705,20230627,37.4994424,127.04469416543800
교습소,S2수학교습소,서울특별시 강남구 삼성로67길 3,20220708,20230627,37.5002957,127.0563369
학원,압구정파인만중3의치대관학원,서울특별시 강남구 압구정로32길 23,20220708,20230627,37.5255078,127.0299015
학원,안단테블룸학원,서울특별시 강남구 테헤란로4길 29,20220711,20230627,37.4968648,127.0302159
학원,씨에스학원,서울특별시 강남구 압구정로 216,20220708,20230627,37.5219841,127.0183177
교습소,이제이(EJ)플랜영어교습소,서울특별시 강남구 도곡로 522,20220708,20230627,37.49946625,127.06361722961100
학원,다원매쓰아이수학학원,서울특별시 강남구 삼성로63길 15,20220711,20230730,37.5011242,127.0588657
학원,코리아대학입시컨설팅학원,서울특별시 강남구 삼성로69길 15,20220711,20230627,37.5009992,127.0565177
학원,우리샘수학학원,서울특별시 강남구 헌릉로569길 25,20220711,20230627,37.4670378,127.0978252
학원,압구정페르마수학학원,서울특별시 강남구 논현로171길 15,20220714,20230627,37.5255993,127.0276598
교습소,에이치케이(HK)영어교습소,서울특별시 강남구 선릉로68길 12,20220714,20230627,37.499362,127.0535017
교습소,아카데미55교습소,서울특별시 강남구 역삼로78길 3,20220714,20230627,37.5021919,127.05697755
교습소,엄기엽수리논술교습소,서울특별시 강남구 도곡로78길 22,20220712,20230627,37.496800750000000,127.05940410635700
학원,뉴에라아카데미(NEW ERA ACADEMY)학원,서울특별시 강남구 압구정로36길 12,20220713,20230627,37.5264475,127.0315016
교습소,대치무용교습소,서울특별시 강남구 삼성로63길 6,20220715,20230627,37.5011242,127.0588657
교습소,한솔플라톤압구정논술교습소,서울특별시 강남구 압구정로 330,20220719,20230627,37.5219841,127.0183177
교습소,류금화영어문법영어교습소,서울특별시 강남구 삼성로61길 8,20220720,20230627,37.499455,127.05976255
학원,돌파수학2관학원,서울특별시 강남구 역삼로 441,20220720,20230627,37.4971992,127.041991
학원,아티너스(ARTINUS)미술학원,서울특별시 강남구 학동로 419,20220725,20230627,37.5199698,127.056947
교습소,양혜진영어교습소,서울특별시 강남구 도곡로 423,20220725,20230627,37.49781085,127.0568145
학원,시프트공부클리닉학원,서울특별시 강남구 선릉로76길 4,20220725,20230627,37.5022469,127.0511782
학원,버킷스튜디오A&E학원,서울특별시 강남구 도산대로 174,20220726,20230627,37.5181047,127.0240811
학원,도움연기학원,서울특별시 강남구 학동로23길 7,20220719,20230730,37.5151398,127.0277715
학원,커커아카데미서울점학원,서울특별시 강남구 언주로148길 19,20220801,20230627,37.5206962,127.0360147
교습소,수학은형에게물어봐수학교습소,서울특별시 강남구 역삼로 417,20220729,20230627,37.4971992,127.041991
교습소,안현수학교습소,서울특별시 강남구 선릉로 402,20220801,20230627,37.484974,127.05922346598000
학원,유니패스원격학원,서울특별시 강남구 논현로79길 62,20220803,20230627,37.496263,127.0339455
학원,에스엔티1(SNT)영재관학원,서울특별시 강남구 삼성로67길 19,20220805,20230730,37.5002957,127.0563369
교습소,잉글리쉬그로브영어교습소,서울특별시 강남구 자곡로 21,20220805,20230627,37.4694739,127.0917658
학원,153줌바스아카데미작사작곡전문학원,서울특별시 강남구 영동대로138길 21,20220808,20230627,37.52349915,127.05624866948200
학원,이지스국어학원,서울특별시 강남구 남부순환로 2909,20220808,20230627,37.49218995,127.05746583355200
학원,세인트폴대치아카데미학원,서울특별시 강남구 선릉로76길 40,20220808,20230627,37.5022469,127.0511782
학원,뷰티라이즈아카데미학원,서울특별시 강남구 선릉로115길 24,20220809,20230627,37.5118806,127.0412296
학원,앳더블유(@W)어학원,서울특별시 강남구 삼성로 319,20220810,20230627,37.484344050000000,127.0671414
교습소,이레피아노음악교습소,서울특별시 강남구 논현로51길 25,20220810,20230627,37.4892602,127.0399436
교습소,형설수학교습소,서울특별시 강남구 삼성로67길 22,20220817,20230627,37.5002957,127.0563369
학원,빌딩로드아카데미학원,서울특별시 강남구 강남대로 528,20220819,20230627,37.5064819,127.0236118
학원,서울아카데미압구정학원,서울특별시 강남구 압구정로 201,20220819,20230627,37.5303548,127.0296135
학원,튠댄스학원,서울특별시 강남구 봉은사로57길 32,20220822,20230627,37.5111807,127.0453701
학원,핀란드라이브러리압구정직영학원,서울특별시 강남구 압구정로 312,20220823,20230627,37.5219841,127.0183177
학원,공부선배원격학원,서울특별시 강남구 봉은사로5길 6,20220824,20230627,37.5056704,127.0261604
학원,그릿(Grit)영어학원,서울특별시 강남구 선릉로6길 10,20220824,20230627,37.482625850000000,127.06181945350800
학원,김신홍학원,서울특별시 강남구 삼성로71길 9,20220825,20230627,37.5021519,127.0579979
교습소,생각날개국어교습소,서울특별시 강남구 개포로 623,20200921,20230627,37.4925758,127.0762475
학원,오름국어논술학원,서울특별시 강남구 개포로 512,20220826,20230627,37.4893719,127.0689278
학원,이투스네오원격학원,서울특별시 강남구 강남대로94길 30,20220826,20230730,37.501036,127.0315808
학원,대치플투스학원,서울특별시 강남구 삼성로71길 19,20220826,20230627,37.5021519,127.0579979
학원,글도학원,서울특별시 강남구 언주로167길 34,20220902,20230627,37.5264475,127.0315016
학원,백년나무교육학원,서울특별시 강남구 선릉로62길 37,20220902,20230627,37.49820695,127.0554014
학원,브팩디자인씽킹학원,서울특별시 강남구 선릉로76길 20,20220905,20230627,37.5022469,127.0511782
교습소,류쌤논술교습소,서울특별시 강남구 광평로10길 15,20220829,20230627,37.4827048,127.0799026
교습소,제시카영어교습소,서울특별시 강남구 강남대로122길 30,20220905,20230627,37.5094219,127.0274927
학원,갓연기학원,서울특별시 강남구 언주로167길 33-4,20220905,20230627,37.5264475,127.0315016
학원,에이투아이랩학원,서울특별시 강남구 선릉로 227,20220905,20230627,37.5290401,127.041123
학원,청담뮤즈음악학원,서울특별시 강남구 삼성로135길 33,20220906,20230627,37.5196197,127.0466959
학원,함영원입시전문2관학원,서울특별시 강남구 남부순환로 2941,20220913,20230730,37.4942597,127.0619534622890
학원,대치올림피아드영재센터고등관학원,서울특별시 강남구 삼성로71길 18,20220914,20230627,37.5020777,127.0573965
학원,아트루베미술학원,서울특별시 강남구 삼성로135길 33,20220919,20230627,37.5196197,127.0466959
학원,백문백답수학학원,서울특별시 강남구 삼성로71길 29,20220919,20230627,37.50156845,127.0565545951930
학원,포텐원격학원,서울특별시 강남구 삼성로 554,20220919,20230730,37.5067233,127.0566608
교습소,트리니티영영어교습소,서울특별시 강남구 논현로167길 16,20220920,20230627,37.5246107,127.0275882
교습소,제이피아노음악교습소,서울특별시 강남구 역삼로 315,20220914,20230627,37.4971992,127.041991
학원,대치지엠학원,서울특별시 강남구 도곡로 331,20220923,20230627,37.5001816,127.0648724
학원,강남에이비씨승무원학원,서울특별시 강남구 논현로 416,20220923,20230627,37.5272651,127.0283095
학원,클래스101아카데미학원,서울특별시 강남구 선릉로90길 10,20220923,20230627,37.5053418,127.0540396
학원,아이오케이아카데미키즈하이틴센터학원,서울특별시 강남구 강남대로122길 22,20220930,20230627,37.5094219,127.0274927
학원,아티키즈미술학원,서울특별시 강남구 밤고개로 227,20220930,20230627,37.4649875,127.1083055
교습소,홍익아트앤가든미술교습소,서울특별시 강남구 개포로 615,20221005,20230627,37.4925547,127.0754942
학원,플레온2관학원,서울특별시 강남구 선릉로64길 24,20221006,20230627,37.498140650000000,127.05430069465100
학원,주식회사에이블수학학원,서울특별시 강남구 개포로 615,20221007,20230627,37.4925547,127.0754942
학원,에이피피학원,서울특별시 강남구 압구정로28길 22-10,20221007,20230627,37.5251813,127.0265137
학원,에이원수학학원,서울특별시 강남구 역삼로78길 14,20221011,20230627,37.5014986,127.0570779
교습소,마인드수학교실교습소,서울특별시 강남구 논현로10길 30,20221012,20230627,37.4744411,127.0498487
학원,브릿지(BRIDGE)무용학원,서울특별시 강남구 개포로82길 13-9,20221013,20230627,37.488846,127.0670631
학원,아트룸즈원격학원,서울특별시 강남구 테헤란로77길 11-9,20221004,20230627,37.50724,127.0545244
학원,차홍아카데미원격학원,서울특별시 강남구 학동로33길 42,20221004,20230627,37.5164479,127.0321978
학원,생각코딩학습코칭센터대치학원,서울특별시 강남구 역삼로78길 15,20221017,20230627,37.5015065,127.0572873
학원,더탑학원,서울특별시 강남구 개포로 508,20221018,20230627,37.4892527,127.0678147
교습소,시그마엘리트(∑EM)수학교습소,서울특별시 강남구 도곡로93길 12,20221020,20230627,37.5010621,127.064742
학원,리드인유주코칭국어학원,서울특별시 강남구 도곡로93길 12,20221020,20230627,37.5010621,127.064742
학원,에듀조선NIE논술학원,서울특별시 강남구 도곡로73길 13,20221021,20230627,37.4991101,127.0569369
교습소,BT수학전문수학교습소,서울특별시 강남구 선릉로 38,20221027,20230627,37.5290401,127.041123
학원,그레이드원수학학원,서울특별시 강남구 도곡로 519,20221028,20230627,37.5001816,127.0648724
교습소,하나에듀영어교습소,서울특별시 강남구 논현로163길 9-6,20221021,20230627,37.5240934,127.0269989
학원,국어자신감학원,서울특별시 강남구 논현로175길 59-6,20221101,20230627,37.5243164,127.0241243
교습소,핵심수학교습소,서울특별시 강남구 선릉로 326,20221101,20230627,37.5290401,127.041123
학원,와이키즈대치개포학원,서울특별시 강남구 선릉로 38,20221017,20230627,37.5290401,127.041123
학원,아트바스켓미술학원,서울특별시 강남구 개포로109길 69,20221012,20230627,37.4968938,127.077245
학원,혜음국어영어학원,서울특별시 강남구 역삼로78길 14,20221031,20230627,37.5014986,127.0570779
학원,리드101개포구룡학원,서울특별시 강남구 선릉로 38,20221102,20230627,37.5290401,127.041123
학원,유일수학학원,서울특별시 강남구 역삼로77길 5,20221107,20230730,37.5031314,127.0563777
학원,리비어(REVERE)어학원,서울특별시 강남구 도산대로23길 42,20221107,20230627,37.5209189,127.0255061
학원,칼비테영재학원,서울특별시 강남구 학동로55길 23,20221108,20230627,37.5185159,127.0417417
교습소,아침에듀수학교습소,서울특별시 강남구 삼성로64길 45,20221108,20230627,37.5008445,127.0641079
학원,아주특별한연기학원,서울특별시 강남구 봉은사로112길 27,20221110,20230627,37.5138239,127.0650488
학원,압구정짱솔학원,서울특별시 강남구 논현로175길 25,20221109,20230627,37.5243164,127.0241243
학원,모네뮤직학원,서울특별시 강남구 도산대로30길 29,20221114,20230627,37.5182064,127.0301019
학원,뷰티고아카데미학원,서울특별시 강남구 학동로34길 16,20221114,20230627,37.5140053,127.0333741
학원,그린섬3관미술학원,서울특별시 강남구 선릉로72길 13,20221115,20230627,37.5003821,127.0522609
학원,수(SUE)영어학원,서울특별시 강남구 영동대로 22,20221115,20230627,37.49062385,127.07415922142600
학원,에듀아고라원격학원,서울특별시 강남구 강남대로84길 8,20221116,20230627,37.4965214,127.0293389
학원,클러스(CLUS)원격학원,서울특별시 강남구 선릉로 303,20221116,20230627,37.5290401,127.041123
학원,정수아수능전문국어학원,서울특별시 강남구 선릉로68길 18,20221115,20230627,37.499362,127.0535017
교습소,탑멘토영어교습소,서울특별시 강남구 개포로 307,20221116,20230730,37.4838106,127.05693016476600
학원,웅진프라임청담학원,서울특별시 강남구 논현로176길 22,20221116,20230627,37.5272642,127.0299548
학원,대치프라이드제이어학원,서울특별시 강남구 남부순환로 2911,20221118,20230627,37.49244285,127.05798646252300
교습소,씨엘유수학교습소,서울특별시 강남구 역삼로70길 28,20221122,20230627,37.5003575,127.0545943
학원,톰미술학원,서울특별시 강남구 도곡로 184,20221122,20230627,37.5001816,127.0648724
학원,플레이스시뮬레이션패션디자인유학학원,서울특별시 강남구 강남대로158길 26,20221123,20230627,37.5195381,127.0212676
학원,엠비씨(MBC)아카데미뷰티입시학원,서울특별시 강남구 봉은사로2길 31,20221123,20230627,37.5028453,127.0261846
교습소,대치현수학교습소,서울특별시 강남구 남부순환로 2927,20221124,20230627,37.49370365,127.06041386356200
학원,대치감성교육학원,서울특별시 강남구 역삼로 456,20221125,20230627,37.502492,127.057212
학원,철벽수학전문학원,서울특별시 강남구 압구정로34길 11,20221128,20230627,37.5264794,127.0306953
학원,이앤케이국어학원,서울특별시 강남구 선릉로126길 16,20221128,20230627,37.5154735,127.0435669
교습소,도담도담(책과노니는곳)독서논술교습소,서울특별시 강남구 광평로34길 35,20221130,20230627,37.4815213,127.0917406
학원,로발레스튜디오학원,서울특별시 강남구 역삼로92길 7,20221130,20230627,37.5031787,127.0629079
학원,뉴틴트미술학원,서울특별시 강남구 역삼로63길 17,20221130,20230627,37.5018081,127.0523554
학원,이엠에이영어학원,서울특별시 강남구 헌릉로569길 25,20221202,20230627,37.4670378,127.0978252
학원,나름교육학원,서울특별시 강남구 삼성로72길 5,20221205,20230627,37.5016541,127.0627283
학원,생각하는황소5관학원,서울특별시 강남구 역삼로 448,20221205,20230627,37.4971992,127.041991
학원,수행과수능학원,서울특별시 강남구 선릉로64길 14,20221206,20230730,37.4992221,127.053057
교습소,제니퍼영어연구소영어교습소,서울특별시 강남구 삼성로 212,20221206,20230627,37.4996053,127.0658806
교습소,영재정보교육원수학교습소,서울특별시 강남구 남부순환로363길 49,20221206,20230627,37.4863276,127.0386404
학원,예중예고명아뜰리에미술학원,서울특별시 강남구 삼성로71길 34,20221206,20230627,37.5016122,127.056154
학원,라로즈스쿨학원,서울특별시 강남구 강남대로124길 19,20221208,20230627,37.5093825,127.0254932
학원,미술의비결학원,서울특별시 강남구 선릉로76길 5,20221207,20230627,37.5022469,127.0511782
학원,아트길미술학원,서울특별시 강남구 선릉로64길 5,20221208,20230627,37.4992221,127.053057
학원,델탑수학학원,서울특별시 강남구 역삼로77길 2,20221208,20230627,37.5031314,127.0563777
학원,깊은생각상담센터학원,서울특별시 강남구 도곡로 457,20221209,20230627,37.4989632,127.0602104
학원,에스에스아이국제어학원,서울특별시 강남구 도곡로99길 27,20221209,20230627,37.5016113,127.0659742
교습소,온리원영어교습소,서울특별시 강남구 논현로 205,20221214,20230627,37.5272651,127.0283095
교습소,플레이팩토에이랩(A-Lab)사고력수학교습소,서울특별시 강남구 개포로 307,20221214,20230730,37.4838106,127.05693016476600
교습소,더힐링수학교습소,서울특별시 강남구 삼성로 349,20221213,20230627,37.5067233,127.0566608
교습소,엔와이에스음악교습소,서울특별시 강남구 개포로20길 20,20221213,20230627,37.4770553,127.0483801
교습소,명진교육수학교습소,서울특별시 강남구 역삼로64길 16,20221206,20230627,37.5004967,127.052971
학원,함수학학원,서울특별시 강남구 남부순환로 2937,20221212,20230627,37.49409635,127.0616096
학원,에스엔티1(SNT1)입시관학원,서울특별시 강남구 도곡로 515,20221216,20230730,37.5001816,127.0648724
학원,우리들미술학원,서울특별시 강남구 영동대로 219,20221212,20230627,37.498364000000000,127.06834275867400
학원,라움게임그래픽학원,서울특별시 강남구 테헤란로25길 34,20221221,20230627,37.5011212,127.0352706
학원,리더스플레이학원,서울특별시 강남구 봉은사로55길 17,20221222,20230627,37.5133854,127.0436519
학원,본질수학학원,서울특별시 강남구 선릉로62길 17,20221223,20230627,37.4978778,127.055098
학원,몰입스파르타관리형독서실,서울특별시 강남구 개포로82길 13-9,20221221,20230627,37.488846,127.0670631
교습소,수학작가수학교습소,서울특별시 강남구 삼성로71길 21,20221221,20230627,37.5017735,127.0571123
학원,대치베스트어학원,서울특별시 강남구 선릉로64길 11-2,20221226,20230627,37.4992221,127.053057
학원,아카로드블루학원,서울특별시 강남구 영동대로 231,20221216,20230730,37.4998344,127.0674141
학원,에듀윌편입학원인문계전문관학원,서울특별시 강남구 테헤란로2길 27,20221214,20230627,37.4965901,127.0295651
교습소,스마트해법개포자이르네영어교습소,서울특별시 강남구 언주로7길 6,20221212,20230627,37.4769376,127.0551471
학원,보감학원,서울특별시 강남구 선릉로64길 11-15,20221227,20230627,37.4992221,127.053057
교습소,제이에스747수학교습소,서울특별시 강남구 역삼로 536,20221219,20230627,37.4971992,127.041991
