,인허가일자,폐업일자,사업장명,도로명주소,Latitude,Longitude
5426,2015-08-26,2020-06-17,떼루와,서울특별시 강남구 삼성로57길 35,37.4972945,127.0582453
5427,2017-10-12,2019-03-22,Cafe'몽,서울특별시 강남구 선릉로121길 8,37.514094,127.0416555
5428,2005-04-21,2019-05-02,우정각,서울특별시 강남구 봉은사로18길 14,37.5052986,127.0304318
5429,2018-06-27,2019-05-17,카페리빈 논현점,서울특별시 강남구 학동로4길 8,37.5108976,127.022855
5430,2018-06-27,2021-02-09,샵 커먼타운(# Common town),서울특별시 강남구 압구정로 338,37.527921,127.0389013
5431,2018-06-28,2018-07-09,순두부젤라또,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5432,2018-06-29,2018-07-30,조복남,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5433,2018-01-11,2018-01-22,하이브클럽,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5434,2018-01-11,2018-01-22,필살 샌드위치,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5435,2018-01-11,2018-01-15,필살 샌드위치,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5436,2018-01-11,2018-01-15,스태미나 덮빱,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5437,2018-01-11,2018-01-15,러브디아,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5438,2018-01-11,2018-01-15,아이홉 푸드,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5439,2018-01-12,2018-01-15,카페큐,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5440,2013-02-28,2018-10-31,투썸플레이스,서울특별시 강남구 논현로175길 39,37.5249398,127.0256277
5441,2013-05-28,2020-01-22,나오미,서울특별시 강남구 테헤란로8길 11-7,37.4983451,127.0320713
5442,2013-05-29,2018-03-21,빈프리,서울특별시 강남구 압구정로14길 39,37.5218293,127.0236049
5443,2003-06-27,2018-08-06,미니스톱포이영광점,서울특별시 강남구 논현로8길 7,37.4738758,127.0496008
5444,2003-04-09,2020-04-20,미니스톱신사신구점,서울특별시 강남구 논현로176길 20,37.5272323,127.0301438
5445,2003-04-22,2021-04-02,스타벅스기술센터점,서울특별시 강남구 테헤란로 305,37.5032976,127.0436475
5446,2018-07-25,2019-12-09,르미엣,서울특별시 강남구 언주로103길 47,37.5056959,127.0363408
5447,2018-07-25,2019-08-09,교토마블,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5448,2013-01-23,2021-09-07,보드스쿨,서울특별시 강남구 테헤란로1길 16,37.499438,127.0279387
5449,2013-01-23,2021-05-13,아하브,서울특별시 강남구 테헤란로 516,37.5072323,127.0600859
5450,2017-05-15,2018-03-29,손다방,서울특별시 강남구 학동로2길 32,37.5093822,127.0229916
5451,2017-05-16,2018-05-03,(주)넥스트씨앤씨 바운더리,서울특별시 강남구 선릉로 830,37.5259941,127.0404424
5452,2016-08-12,2018-07-31,커피앤,서울특별시 강남구 영동대로 318,37.5030354,127.067046
5453,2018-07-05,2018-07-10,알로하포케,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5454,2018-07-05,2018-07-16,카페제이,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5455,2018-07-05,2018-08-17,팝퍼블,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5456,2018-07-06,2020-09-17,(주)메이커스페이스,서울특별시 강남구 선릉로 613,37.511502,127.0430553
5457,2018-07-06,2018-08-13,자쿠자쿠,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
5458,2018-07-09,2019-10-31,커피나무 가로수길점,서울특별시 강남구 논현로175길 63,37.5240154,127.0239103
5459,2018-07-11,2018-07-23,스위트몬스터 주식회사,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5460,2006-08-14,2019-06-10,러쉬,서울특별시 강남구 도산대로51길 33,37.5253364,127.0378829
5461,2015-07-06,2019-03-13,카페보라,서울특별시 강남구 삼성로58길 9,37.498729,127.0620103
5462,2018-07-20,2018-07-30,(주)마켓랩 금옥당,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5463,2018-07-24,2018-08-13,카페드 스페셜티스,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5464,2013-08-19,2021-11-01,카페 옐로우,서울특별시 강남구 선릉로86길 18,37.5033142,127.0512508
5465,2013-10-11,2018-10-26,바디쉐프(bodychef),서울특별시 강남구 삼성로 155,37.4938284,127.062941
5466,2017-05-12,2019-11-27,카페 진정성,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5467,2017-05-12,2018-03-28,쉬표,서울특별시 강남구 테헤란로57길 21,37.5059228,127.0473704
5468,2017-05-12,2018-02-22,체크티24편의점,서울특별시 강남구 역삼로69길 10,37.5022247,127.0540136
5469,2017-06-22,2019-04-09,붐스토아휘문편의점,서울특별시 강남구 역삼로 555,37.5050022,127.0633734
5470,2017-06-23,2018-04-25,모모와(momowa),서울특별시 강남구 언주로65길 7,37.4951556,127.0453421
5471,2010-11-03,2021-09-07,롯데쇼핑(주) 롯데슈퍼 대치점,서울특별시 강남구 도곡로 515,37.4998352,127.0626495
5472,2015-08-25,2019-09-03,씨유 개포현대점,서울특별시 강남구 개포로17길 13,37.4795615,127.0464015
5473,2010-03-17,2019-11-04,주커피,서울특별시 강남구 강남대로 562,37.5121877,127.0212861
5474,2015-08-03,2021-01-13,타임피씨방,서울특별시 강남구 선릉로86길 46,37.5040383,127.0534853
5475,2017-03-28,2019-10-10,위고에빅토르,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5476,2017-05-08,2018-12-17,이스팀,서울특별시 강남구 도산대로 442,37.5233934,127.0436578
5477,2017-05-08,2021-08-18,치치라보(ChiChi LABO),서울특별시 강남구 선릉로148길 16,37.5224917,127.0409129
5478,2017-05-10,2020-07-07,부두아(BOUDOIR),서울특별시 강남구 언주로170길 16,37.5267938,127.035011
5479,2017-06-14,2018-07-09,팬더키친 도곡점,서울특별시 강남구 언주로30길 57,37.4897104,127.0544907
5480,2017-06-15,2020-11-17,정살롱,서울특별시 강남구 테헤란로19길 78,37.5047656,127.0314098
5481,2011-11-04,2021-11-29,커피룩(COFFEELOOK),서울특별시 강남구 봉은사로 420,37.5106046,127.0461873
5482,2017-03-27,2021-02-26,백미당 수제어묵,서울특별시 강남구 삼성로 155,37.4938284,127.062941
5483,2017-03-27,2018-03-19,샵에이블록,서울특별시 강남구 삼성로 212,37.4974176,127.0653272
5484,2013-04-24,2020-12-24,카페베리(CAFE VERY),서울특별시 강남구 학동로6길 10,37.5110105,127.0236887
5485,2006-05-24,2021-07-20,스타벅스수서점,서울특별시 강남구 밤고개로1길 10,37.4880163,127.1018486
5486,2017-08-02,2021-06-07,이디야 대치역점,서울특별시 강남구 남부순환로 2937,37.4941325,127.0615797
5487,2012-05-01,2018-09-11,아이비스피씨(PC),서울특별시 강남구 논현로67길 6,37.4944392,127.0394361
5488,2017-02-09,2019-11-28,분식의신,서울특별시 강남구 학동로 지하,37.5167317,127.042221
5489,2015-07-27,2018-02-20,백미당 (호림점),서울특별시 강남구 도산대로45길 6,37.5228477,127.0363682
5490,2016-04-27,2018-10-15,세븐일레븐 청담스타점,서울특별시 강남구 도산대로 454,37.5237003,127.0460526
5491,2016-08-09,2018-05-30,엘리스파이,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5492,2013-02-01,2019-10-31,(주)아워홈 포스코영동점,서울특별시 강남구 테헤란로 440,37.50579,127.0561533
5493,2015-02-04,2022-03-02,씨유(CU)역삼성보점,서울특별시 강남구 테헤란로44길 7,37.5024185,127.0448884
5494,2013-06-04,2019-10-18,탐,서울특별시 강남구 봉은사로 303,37.5095209,127.0401405
5495,2018-07-19,2018-07-23,엄지네포장마차,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5496,2018-07-19,2018-08-06,조복남,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5497,2018-07-19,2018-11-14,힛더티,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5498,2009-06-24,2018-11-21,(주)커피빈코리아 매봉역점,서울특별시 강남구 논현로38길 42,37.4855964,127.0451467
5499,2013-08-09,2018-08-08,아이플 리테일 버거킹,서울특별시 강남구 테헤란로 152,37.4998097,127.0366289
5500,2013-08-12,2022-01-17,부산오뎅,서울특별시 강남구 테헤란로 152,37.4998097,127.0366289
5501,2013-08-13,2021-06-29,coffee 논현로,서울특별시 강남구 논현로105길 51,37.5052022,127.0302713
5502,2015-07-15,2021-09-28,퀴즈노스,서울특별시 강남구 선릉로 708,37.5182014,127.0411432
5503,2003-01-09,2018-08-09,25카츠,서울특별시 강남구 언주로30길 57,37.4897104,127.0544907
5504,2003-01-09,2018-07-25,주식회사 알디라,서울특별시 강남구 언주로30길 57,37.4897104,127.0544907
5505,2013-07-25,2022-02-25,리치빈스,서울특별시 강남구 논현로 40,37.4744942,127.0483387
5506,2013-07-30,2019-12-27,티앤유 카페,서울특별시 강남구 언주로134길 21,37.5170164,127.0373217
5507,2013-06-28,2020-06-08,모카라비아 삼성점,서울특별시 강남구 봉은사로103길 6,37.5150127,127.0617941
5508,2013-07-01,2019-03-15,1one 커피가게,서울특별시 강남구 양재대로55길 37,37.4931849,127.0868326
5509,2014-06-13,2018-09-13,커피에 반하다,서울특별시 강남구 삼성로 347,37.5025385,127.0585559
5510,2014-06-16,2021-04-28,더브라운(도성초교사거리점),서울특별시 강남구 선릉로 340,37.5001813,127.0515487
5511,2017-06-02,2021-08-04,빈앤클랑 대치점,서울특별시 강남구 테헤란로 512,37.5072617,127.0592736
5512,2017-06-05,2018-11-27,강정이넘치는집,서울특별시 강남구 학동로 435,37.5188049,127.0485767
5513,2018-07-25,2018-08-06,핫푸드,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5514,2018-07-25,2019-09-25,스태프(STAFF),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5515,2018-07-26,2018-08-08,배스킨라빈스 코믹콘,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5516,2013-05-09,2018-05-03,씨유포이점,서울특별시 강남구 개포로 233,37.4790574,127.0481149
5517,2012-04-27,2021-03-04,(주)레스트로,서울특별시 강남구 영동대로4길 7,37.4895034,127.0763998
5518,2014-07-14,2020-05-08,던킨도너츠 대치점,서울특별시 강남구 도곡로 510,37.4989119,127.0619546
5519,2014-07-14,2020-04-20,코코빙,서울특별시 강남구 언주로97길 27,37.5048155,127.0391881
5520,2014-07-17,2019-05-07,(주) 알프레도,서울특별시 강남구 학동로43길 35,37.5184685,127.0376474
5521,2013-06-07,2018-08-07,르 그랑 까페,서울특별시 강남구 남부순환로 2621,37.4853306,127.0366142
5522,2016-04-25,2018-07-12,로얄스시,서울특별시 강남구 언주로75길 32,37.4981387,127.0418832
5523,2016-04-26,2019-04-24,목련다방,서울특별시 강남구 테헤란로84길 17,37.506103,127.0589689
5524,2016-08-02,2018-08-10,지에스25 역삼쌍마편의점,서울특별시 강남구 논현로85길 57,37.4977284,127.0334475
5525,2016-08-03,2018-10-01,트라이비푸드(주) (바로크),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5526,2016-08-03,2018-12-14,레어로우,서울특별시 강남구 학동로 158,37.5127464,127.0284752
5527,2016-08-03,2020-06-08,아다지오칸타빌레,서울특별시 강남구 논현로115길 4,37.5091825,127.0325487
5528,2007-08-10,2018-08-10,화미가,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5529,2007-08-13,2019-12-06,탐앤탐스 청담제이제이점,서울특별시 강남구 선릉로153길 5,37.5244639,127.0389008
5530,2015-08-10,2018-05-18,아로마티조,서울특별시 강남구 도산대로25길 15,37.5207762,127.0270673
5531,2018-06-11,2018-07-06,베이크 치즈타르트,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
5532,2018-06-12,2018-06-26,배스킨라빈스 코엑스 한국국제관광전점,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5533,2018-06-12,2018-07-02,안젤로,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5534,2018-06-12,2019-07-09,떡순튀,서울특별시 강남구 논현로115길 29,37.5082684,127.0307478
5535,2018-06-12,2018-06-18,카페따라주,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5536,2016-04-12,2021-07-16,마노핀 수서역점,서울특별시 강남구 광평로 지하,37.4856844,127.0958859
5537,2014-07-28,2021-12-10,85번가,서울특별시 강남구 강남대로122길 39,37.5087661,127.026048
5538,2006-06-27,2020-08-26,(주)커피빈코리아도곡점,서울특별시 강남구 언주로30길 10,37.4873616,127.0513255
5539,2010-11-04,2018-05-11,지에스25선릉로즈점,서울특별시 강남구 선릉로90길 16,37.5041246,127.0506371
5540,2013-06-25,2018-01-18,(주)제너시스에프앤비 스위트빈 삼성점,서울특별시 강남구 테헤란로 624,37.5093055,127.0659183
5541,2013-04-04,2018-11-14,플루쥬시,서울특별시 강남구 선릉로130길 57,37.5175121,127.0461932
5542,2017-05-29,2018-05-31,뽕커피,서울특별시 강남구 봉은사로37길 43,37.5108927,127.0351313
5543,2017-05-29,2020-09-18,세븐일레븐 학동점,서울특별시 강남구 논현로124길 27,37.5128689,127.033779
5544,2017-05-30,2021-12-06,만나 떡볶이,서울특별시 강남구 개포로22길 13,37.4780983,127.048209
5545,2014-03-27,2020-10-30,(주)커피빈코리아 압구정현대아파트점,서울특별시 강남구 압구정로29길 65,37.5317386,127.0270157
5546,2012-08-22,2018-07-18,예빈당,서울특별시 강남구 선릉로135길 6,37.5187781,127.040059
5547,2001-11-10,2021-04-09,야미,서울특별시 강남구 선릉로155길 14,37.5255444,127.0386083
5548,2002-09-12,2018-06-25,이공삼공김밥전문점,서울특별시 강남구 강남대로 432,37.5012676,127.0264794
5549,2002-09-13,2018-06-25,한스클럽,서울특별시 강남구 강남대로 432,37.5012676,127.0264794
5550,2017-05-17,2020-04-01,트릿츠 바이 유니스(Treats by Eunice),서울특별시 강남구 논현로24길 37,37.4827851,127.0456289
5551,2017-05-18,2018-05-11,바르다김선생 스타필드코엑스몰점,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5552,2017-05-22,2021-06-16,지커피(카페),서울특별시 강남구 언주로 604,37.5095247,127.038955
5553,2011-09-19,2018-10-15,씨유 도곡벗꽃길점,서울특별시 강남구 논현로28길 6,37.4822622,127.0435615
5554,2007-09-19,2018-07-27,엔제리너스압구정점,서울특별시 강남구 압구정로32길 11,37.5269161,127.0302159
5555,2007-09-28,2018-07-03,미니스톱 선릉아크로점,서울특별시 강남구 선릉로 524,37.5067648,127.0480846
5556,1998-04-27,2018-02-14,비알코리아(주)포스코점,서울특별시 강남구 테헤란로 440,37.50579,127.0561533
5557,2015-07-28,2018-03-08,앙포숑,서울특별시 강남구 밤고개로24길 64,37.4706181,127.1051421
5558,2015-07-29,2018-11-19,위드미 도곡타운점,서울특별시 강남구 남부순환로363길 49,37.4881978,127.0371153
5559,2015-08-10,2018-05-30,엘리스파이,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5560,2018-03-30,2020-03-23,리코푸드코리아(플로리다랑군),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5561,2018-03-30,2019-12-05,melmel refresh 멜멜리프레쉬,서울특별시 강남구 논현로85길 52,37.4981764,127.0336436
5562,2018-03-30,2020-03-17,트라이 어게인 커피,서울특별시 강남구 선릉로68길 7,37.4990858,127.0522908
5563,2018-05-21,2018-06-04,카페제이,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5564,2018-05-21,2018-05-27,(주)커피빈코리아 행사점,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5565,2018-04-10,2021-05-27,파스피스(PAZPEACE),서울특별시 강남구 강남대로162길 27-15,37.5211618,127.0201045
5566,2014-08-05,2019-10-07,GS25역삼성보,서울특별시 강남구 테헤란로52길 16,37.5023526,127.0467285
5567,2018-04-25,2020-04-13,GS25역삼햇살점,서울특별시 강남구 논현로 412,37.4969835,127.0391287
5568,2018-04-25,2018-05-18,배스킨라빈스 아트토이컬쳐,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5569,2018-06-08,2019-10-15,(주)씨큐브,서울특별시 강남구 도산대로55길 46,37.5264055,127.0412565
5570,2018-06-08,2018-07-17,소프티,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5571,2003-07-15,2019-08-22,조스샌드위치,서울특별시 강남구 압구정로30길 12,37.5266823,127.0290724
5572,2018-06-19,2018-09-30,카페 울트라,서울특별시 강남구 삼성로103길 12,37.5103886,127.053406
5573,2018-06-20,2018-12-21,더착한커피,서울특별시 강남구 자곡로 120,37.4721173,127.0965093
5574,2013-06-18,2021-01-21,카페톡 역삼점,서울특별시 강남구 역삼로25길 35,37.4985227,127.0388386
5575,2013-06-20,2019-08-14,커피 팟,서울특별시 강남구 테헤란로 323,37.50417,127.0464147
5576,2013-01-22,2020-10-16,지간테 을지병원지점,서울특별시 강남구 도산대로 202,37.5194103,127.0285848
5577,2013-06-07,2018-07-23,커피밀라노(COFFEE MILANO),서울특별시 강남구 테헤란로19길 33-8,37.5024396,127.0324815
5578,2013-06-11,2019-07-02,카페보스,서울특별시 강남구 논현로63길 16,37.4930012,127.0391173
5579,2006-11-02,2019-05-02,자바시티선릉점,서울특별시 강남구 테헤란로51길 7,37.5046046,127.0467084
5580,2006-11-02,2020-09-07,김밥천국,서울특별시 강남구 역삼로 521,37.5037986,127.0602481
5581,2017-07-19,2020-09-24,마틸다엔와이,서울특별시 강남구 언주로167길 23,37.5263607,127.0311998
5582,2017-07-20,2021-01-25,와이즈커피(WISE COFFEE),서울특별시 강남구 논현로72길 17,37.4959722,127.0411421
5583,2017-07-20,2021-06-11,베리주스,서울특별시 강남구 언주로85길 23-10,37.500188,127.0414977
5584,2018-06-26,2019-04-26,쉼,서울특별시 강남구 테헤란로33길 15,37.502781,127.0390373
5585,2018-06-26,2018-07-03,카페 큐,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5586,2017-05-15,2019-10-08,셰프찬,서울특별시 강남구 언주로30길 21,37.4886722,127.0521024
5587,2011-09-16,2019-10-01,스톤밀,서울특별시 강남구 삼성로 150,37.4933928,127.0673501
5588,2018-07-03,2018-07-09,카페 큐,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5589,2018-07-03,2020-02-05,마이티가든(myteagarden),서울특별시 강남구 봉은사로51길 5,37.5104091,127.042677
5590,2012-06-29,2022-01-06,레이어원,서울특별시 강남구 압구정로8길 20,37.5223885,127.0220621
5591,2015-07-30,2018-11-02,까사밍고 키친,서울특별시 강남구 강남대로102길 35,37.5032706,127.0278764
5592,2018-03-30,2018-04-06,엄지네포장마차,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5593,2018-06-22,2018-07-02,샌드랑,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5594,2018-06-25,2019-11-01,오르세(Orsay),서울특별시 강남구 논현로8길 32-10,37.4741413,127.0507772
5595,2018-06-25,2020-04-16,에그몬(Eggmon),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5596,2011-10-10,2020-06-16,마노핀 익스프레스 역삼역점,서울특별시 강남구 테헤란로 152,37.4998097,127.0366289
5597,2011-10-11,2021-11-10,미스터 무시팡,서울특별시 강남구 학동로68길 7,37.5174448,127.0467984
5598,2015-08-24,2020-12-29,디초콜릿커피앤드,서울특별시 강남구 개포로 640,37.4944539,127.0827612
5599,2018-01-31,2018-02-12,두본가,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5600,2014-01-07,2019-06-27,마리네,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
5601,2018-04-18,2018-08-28,엘 모히또,서울특별시 강남구 언주로 508,37.5038595,127.0431599
5602,2018-04-19,2018-05-14,이디야커피(2018서울머니쇼),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5603,2018-06-07,2018-06-11,아이스크림카페,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5604,2010-06-10,2020-11-02,버거킹 학동역점,서울특별시 강남구 학동로 171,37.5141299,127.0291812
5605,2012-01-13,2019-12-02,가나김밥,서울특별시 강남구 광평로10길 15,37.482024,127.0821324
5606,2006-07-12,2021-03-10,전라도 장금이,서울특별시 강남구 논현로71길 3,37.4949563,127.0392068
5607,2013-07-12,2018-12-27,공차코리아 선릉로점,서울특별시 강남구 테헤란로51길 7,37.5046046,127.0467084
5608,2012-08-22,2019-01-29,존쿡델리미트,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5609,2013-07-17,2021-05-24,카페브룸,서울특별시 강남구 일원로3길 20,37.4915285,127.0822079
5610,2013-07-19,2019-05-02,굿케익,서울특별시 강남구 테헤란로 322,37.5029732,127.0465325
5611,2013-07-22,2018-12-07,코사마트 금성,서울특별시 강남구 논현로30길 26,37.4840123,127.0441899
5612,2016-12-02,2020-11-06,더 카페 강남역점,서울특별시 강남구 강남대로84길 15,37.4970267,127.0297692
5613,2016-12-02,2018-06-01,제임스베리,서울특별시 강남구 강남대로146길 28,37.5147153,127.0226688
5614,2003-01-15,2021-09-13,세븐일레븐역삼17호점,서울특별시 강남구 논현로76길 10,37.4968766,127.0397857
5615,2006-10-24,2020-08-13,(주)커피빈코리아공항터미널앞점,서울특별시 강남구 테헤란로87길 17,37.5088086,127.0583771
5616,2007-09-04,2021-02-16,가비커피,서울특별시 강남구 테헤란로52길 15,37.5031398,127.0479496
5617,2007-09-06,2020-08-31,비플라워카페,서울특별시 강남구 논현로 36,37.4742765,127.0485617
5618,2006-08-09,2020-11-27,(주)커피빈코리아 영동고앞점,서울특별시 강남구 선릉로 749,37.5214409,127.0394578
5619,2018-06-20,2018-08-08,(주)후니드 한일시멘트 카페 강남점,서울특별시 강남구 강남대로 330,37.492691,127.0306595
5620,2018-06-21,2020-02-18,홍루이젠 강남점,서울특별시 강남구 강남대로102길 31,37.5031009,127.0277361
5621,2009-12-07,2018-05-21,아지아토,서울특별시 강남구 테헤란로19길 23,37.5015377,127.0329662
5622,2017-06-07,2020-10-05,신떡논현점,서울특별시 강남구 강남대로126길 26,37.5097107,127.0246715
5623,2013-10-22,2021-11-01,수제와플 바리,서울특별시 강남구 역삼로 514,37.5033375,127.0598466
5624,2012-01-26,2021-01-18,상록수식당,서울특별시 강남구 광평로10길 15,37.482024,127.0821324
5625,2012-05-02,2021-04-26,파스쿠찌(코엑스역점),서울특별시 강남구 봉은사로 618,37.5143889,127.0629158
5626,2011-11-01,2020-11-06,카피앤커피,서울특별시 강남구 테헤란로28길 7,37.5006333,127.038934
5627,2017-12-21,2018-05-21,버펠다겐,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5628,2017-12-22,2018-02-09,(주)미스터빈코리아,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
5629,2014-11-27,2018-07-27,(주)아트쿡,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
5630,2014-11-27,2018-09-28,이디야커피 대치은마사거리점,서울특별시 강남구 삼성로 229,37.4976015,127.061135
5631,2014-12-22,2018-06-25,치빗코벤또,서울특별시 강남구 삼성로85길 42,37.5046324,127.053752
5632,2014-12-22,2021-03-11,벤스쿠키,서울특별시 강남구 도산대로11길 33,37.5196641,127.0222461
5633,2018-04-26,2021-05-27,카페 모스트,서울특별시 강남구 테헤란로 232,37.5018812,127.0416655
5634,2012-01-26,2021-01-20,정가네 추어탕,서울특별시 강남구 광평로10길 15,37.482024,127.0821324
5635,2014-01-23,2019-02-20,브레댄코 논혁역점,서울특별시 강남구 학동로 지하,37.5167317,127.042221
5636,2018-07-13,2018-07-19,카페 큐,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5637,2005-04-20,2019-02-18,아리스타커피역삼2호점,서울특별시 강남구 역삼로20길 12,37.4944506,127.0376275
5638,2008-12-22,2018-08-17,피티카페,서울특별시 강남구 테헤란로 313,37.5038117,127.0452472
5639,2016-04-20,2020-04-08,마크(MARK)커피,서울특별시 강남구 언주로 709,37.5167134,127.0348149
5640,2003-02-05,2018-05-09,영동한증막,서울특별시 강남구 테헤란로4길 38-4,37.4959565,127.0302668
5641,2018-07-11,2018-07-30,투썸플레이스 강남세곡점,서울특별시 강남구 헌릉로569길 21-30,37.4663439,127.1005909
5642,2018-07-11,2020-06-01,라이온시티피씨 강남점,서울특별시 강남구 테헤란로4길 35,37.4961647,127.0306918
5643,2018-07-12,2018-07-16,카페따라주,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5644,2018-07-12,2019-01-29,카페리빈 테헤란로 2호점,서울특별시 강남구 언주로85길 7,37.5010461,127.0426414
5645,2018-07-12,2018-07-30,카페드 스페셜 티스,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5646,2018-07-13,2018-07-27,먹방이,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5647,2018-07-13,2018-07-23,롯데월드 서울스카이,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5648,2016-04-15,2019-07-25,GS25도곡STX점,서울특별시 강남구 논현로24길 17,37.4818964,127.0443873
5649,2016-04-15,2019-05-02,Cafe Heim(카페하임),서울특별시 강남구 선릉로145길 5-12,37.520766,127.0393051
5650,2016-04-18,2018-06-20,브렌다플라워,서울특별시 강남구 논현로159길 36-4,37.5226535,127.0251274
5651,2013-10-28,2019-02-12,GS25 강남은성점,서울특별시 강남구 삼성로 550,37.5108515,127.0548085
5652,2010-11-26,2018-06-15,클럽아프리카,서울특별시 강남구 논현로28길 27,37.4837461,127.0442626
5653,2018-07-18,2018-10-02,카페일로(Cafe ilot),서울특별시 강남구 논현로153길 43,37.5203801,127.0247106
5654,2018-07-19,2018-07-31,라미나,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5655,2014-11-20,2020-07-28,이지오르,서울특별시 강남구 남부순환로 지하,37.4919843,127.058717
5656,2014-11-20,2020-07-28,이지오르,서울특별시 강남구 남부순환로 지하,37.4919843,127.058717
5657,2018-06-05,2018-06-18,카페 고릴랄라,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5658,2002-06-12,2018-11-21,커피빈코리아스타타워점,서울특별시 강남구 테헤란로 152,37.4998097,127.0366289
5659,2015-03-11,2018-02-26,키노빈스 수서,서울특별시 강남구 자곡로 202,37.4747354,127.1048177
5660,2017-07-26,2021-11-23,미드나잇인서울,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5661,2017-07-27,2019-08-06,몽샹디저트(몽샹82),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
5662,2017-07-28,2021-07-06,GS25논현영동점,서울특별시 강남구 학동로2길 19,37.510146,127.0229181
5663,2017-07-10,2018-05-30,푸드트럭키(Food t Lucky),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
5664,2013-05-03,2018-06-12,소프트리(SOFTREE),서울특별시 강남구 선릉로148길 52,37.5228765,127.0437692
5665,2014-12-16,2021-11-19,스타일커피(STYLE COFFEE),서울특별시 강남구 삼성로95길 24,37.5077171,127.0537527
5666,2014-06-17,2020-02-21,커피나무 삼성점,서울특별시 강남구 테헤란로77길 17,37.5075142,127.054153
5667,2014-06-18,2019-07-04,더치앤빈,서울특별시 강남구 강남대로94길 94,37.5008459,127.0348268
5668,2014-06-20,2019-05-23,할리스커피 국기원점,서울특별시 강남구 강남대로94길 28,37.4996247,127.0295905
5669,2013-05-22,2020-03-20,엔제리너스 국기원사거리점,서울특별시 강남구 테헤란로7길 7,37.4996222,127.0305148
5670,2013-05-23,2021-04-06,이그린피씨카페(e-그린 PC카페),서울특별시 강남구 도곡로 446,37.4979979,127.059403
5671,2013-04-01,2020-11-12,트론,서울특별시 강남구 일원로9길 46,37.4903013,127.0852456
5672,2005-02-21,2019-11-04,미항,서울특별시 강남구 역삼로 205,37.4998901,127.0488377
